report_id,source,report_type,timestamp,site,location,department,activity,asset,description,unsafe_act,unsafe_condition,near_miss,hi_po,hazards,exposure,potential_consequences,barriers,barrier_status,life_saving_rules,actual_outcome,potential_accident_level,sif_potential,annotation_confidence,annotation_version,source_gender,source_actor_type,normalized_description,duplicate_group_id,duplicate_group_size,is_duplicate,potential_level_numeric
industrial_safety_000345,industrial_safety_analytics_database,incident,2017-02-17T00:00:00,Country_01,Local_04,Mining,,,"the moment of extracting the bolts of the CHUCK of rotation unit VSD 01; in the instant that is made hits with the rope of 6Lbs. the base of the support bolts, a fragment of the metal structure is projected, impacting the face of the mechanic Freddy the described injury.",,,,,['Projection/Manual Tools'],[],[],[],[],[],I,III,,,,Male,Third Party,the moment of extracting the bolts of the chuck of rotation unit vsd 01 in the instant that is made hits with the rope of 6lbs the base of the support bolts a fragment of the metal structure is projected impacting the face of the mechanic freddy the described injury,DUP_0341,1,False,3
industrial_safety_000058,industrial_safety_analytics_database,incident,2016-03-04T00:00:00,Country_01,Local_06,Metals,,,"The operator cleaned with spatula spear through one of the windows of the boiler, at that time by force action hit the window frame, causing injury to the little finger of the left hand, the operator had all EPP for boiler cleaning.",,,,,['Manual Tools'],[],[],[],[],[],I,III,,,,Male,Employee,the operator cleaned with spatula spear through one of the windows of the boiler at that time by force action hit the window frame causing injury to the little finger of the left hand the operator had all epp for boiler cleaning,DUP_0342,1,False,3
industrial_safety_000055,industrial_safety_analytics_database,incident,2016-03-02T00:00:00,Country_02,Local_08,Metals,,,"The operator was in the center (Demag IV), performing maintenance. When transporting the hydraulic cylinder with the help of another operator the official was unbalanced coming the cylinder that carried to press his finger (Left thumb) against the pillar of support of the oven specified below (figure).",,,,,['Pressed'],[],[],[],[],[],I,III,,,,Male,Employee,the operator was in the center demag iv performing maintenance when transporting the hydraulic cylinder with the help of another operator the official was unbalanced coming the cylinder that carried to press his finger left thumb against the pillar of support of the oven specified below figure,DUP_0346,1,False,3
industrial_safety_000237,industrial_safety_analytics_database,incident,2016-09-22T00:00:00,Country_01,Local_06,Metals,,,"The technician Operator when heading towards the zone of lifting containers of dust of zinc in the Section 50, uses a space between base of tranquera and sardinel, slipping in the edge and raspándose left side of thorax. He was treated at the medical center with local treatment, returning to his work area.",,,,,['Others'],[],[],[],[],[],I,III,,,,Male,Employee,the technician operator when heading towards the zone of lifting containers of dust of zinc in the section 50 uses a space between base of tranquera and sardinel slipping in the edge and raspándose left side of thorax he was treated at the medical center with local treatment returning to his work area,DUP_0352,1,False,3
industrial_safety_000095,industrial_safety_analytics_database,incident,2016-04-05T00:00:00,Country_01,Local_06,Metals,,,"The worker carried out the disassembly of 03 scaffolding bodies in the pulpomatic of the thickener D2251. the dismantling of the base of the scaffold, located approximately one meter high from the floor of the sump, the rivets of the anchor support of the platform were broken, causing the fall of the worker and impacting the right knee with the support that I am anchored in one of the horizontals of the scaffolding structure.",,,,,['Fall prevention (same level)'],[],[],[],[],[],I,III,,,,Male,Third Party,the worker carried out the disassembly of 03 scaffolding bodies in the pulpomatic of the thickener d2251 the dismantling of the base of the scaffold located approximately one meter high from the floor of the sump the rivets of the anchor support of the platform were broken causing the fall of the worker and impacting the right knee with the support that i am anchored in one of the horizontals of the scaffolding structure,DUP_0356,1,False,3
industrial_safety_000019,industrial_safety_analytics_database,incident,2016-02-21T00:00:00,Country_01,Local_06,Metals,,,"The worker Manuel was making the disconnection of the power cables of the gate that is at the intersection of Manco streets with Cajamarquilla in order to remove it. In circumstances that Mr. José worker of the company ITS, was removing the rope tied in the body of the gate, this yields and falls pulling the warning post which hits the helmet of Mr. who He was standing at his side.",,,,,['Others'],[],[],[],[],[],I,III,,,,Male,Employee,the worker manuel was making the disconnection of the power cables of the gate that is at the intersection of manco streets with cajamarquilla in order to remove it in circumstances that mr josé worker of the company its was removing the rope tied in the body of the gate this yields and falls pulling the warning post which hits the helmet of mr who he was standing at his side,DUP_0357,1,False,3
industrial_safety_000336,industrial_safety_analytics_database,incident,2017-02-08T00:00:00,Country_01,Local_06,Metals,,,"When averaging 04:30 am, the operator Daniel removed cleaning accessories under the mobile channel of line 01, for which he supported his left hand on the rail that was in motion. At that moment the crushing of the 2nd finger of the left hand occurs; the injury occurs. The collaborator is referred to the Medical for care.",,,,,['Machine Protection'],[],[],[],[],[],I,III,,,,Male,Employee,when averaging 0430 am the operator daniel removed cleaning accessories under the mobile channel of line 01 for which he supported his left hand on the rail that was in motion at that moment the crushing of the 2nd finger of the left hand occurs the injury occurs the collaborator is referred to the medical for care,DUP_0366,1,False,3
industrial_safety_000123,industrial_safety_analytics_database,incident,2016-05-04T00:00:00,Country_02,Local_05,Metals,,,"When conducting inspection to evaluate activity to be carried out in the pump house of the Ustulation steam station, it was hit by sulfuric acid spills from a line located above the pump house of the thermal recovery boiler.",,,,,['Chemical substances'],[],[],[],[],[],I,III,,,,Female,Third Party (Remote),when conducting inspection to evaluate activity to be carried out in the pump house of the ustulation steam station it was hit by sulfuric acid spills from a line located above the pump house of the thermal recovery boiler,DUP_0371,1,False,3
industrial_safety_000124,industrial_safety_analytics_database,incident,2016-05-04T00:00:00,Country_02,Local_05,Metals,,,"When conducting inspection to evaluate activity to be carried out in the pump house of the Ustulation steam station, it was struck by sulfuric acid spills from a line located above the house of thermal recovery boiler pumps.",,,,,['Chemical substances'],[],[],[],[],[],I,III,,,,Male,Third Party (Remote),when conducting inspection to evaluate activity to be carried out in the pump house of the ustulation steam station it was struck by sulfuric acid spills from a line located above the house of thermal recovery boiler pumps,DUP_0372,1,False,3
industrial_safety_000315,industrial_safety_analytics_database,incident,2017-01-20T00:00:00,Country_01,Local_04,Mining,,,"When manipulating materials on the master drill truck, the operators decide to make space by moving a radiator, at that moment the driver of the truck is imprisoned the little finger of the left hand against the bar.",,,,,['Manual Tools'],[],[],[],[],[],I,III,,,,Male,Third Party,when manipulating materials on the master drill truck the operators decide to make space by moving a radiator at that moment the driver of the truck is imprisoned the little finger of the left hand against the bar,DUP_0381,1,False,3
