report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000433,"After maintenance on Boltec 03 at level 285 GTS of Rampa XXX, the mechanic and operator of the equipment performed tests on the equipment magazine. When the magazine carousel was turned on, the operator had his left middle finger pressed against the equipment frame.",0.5237371682920093,0.643359088872243,0.5835481285821262,0.11962192058023369,0.8329037428357475,0.5227254403627684,High combined uncertainty,73
industrial_safety_000144,The clerk was peeling and pulling a sheet came another one that struck in his 5th chirodactile of the left hand tearing his PVC sleeve caused a cut.,0.4752111994391068,0.35455597669617434,0.4148835880676406,0.12065522274293244,0.8297671761352812,0.522311244770587,High combined uncertainty,74
industrial_safety_000085,"After loading two blown holes from the previous blasting with the use of a telescopic ladder, the master loader pulls the ladder detaching from the upper support point, about 3 mt. of height, a fragment of rock - 3cm x 3cm x 2 cm; 54 gr - which is projected by the right end of the ladder hitting the master loader on the cheekbone and upper lip producing the lesion described. The master shipper used his safety glasses.",0.5264491620958434,0.6485933734271098,0.5875212677614765,0.1221442113312664,0.824957464477047,0.5213881115456726,High combined uncertainty,75
industrial_safety_000251,"Employee assisted in the support of the gate, while the other the tying of the canvas in the frame, and by pressing the rope so that the canvas stretched, the metal structure moved, coming out of the wooden support, falling and striking against the employee's face, causing a cut in the right superciliary.",0.4963254029622094,0.4038694630054113,0.45009743298381033,0.09245593995679807,0.9001948659676207,0.5165416428204136,Near decision boundary,76
industrial_safety_000255,"As the employee cleaned the thermal recovery boiler using an air boom, the hose loosened from the pipe connection, drawing a jet of compressed air toward his right ear, causing impact noise.",0.4930659043181737,0.5702011103328775,0.5316335073255256,0.07713520601470375,0.9367329853489488,0.5114652182519861,TF-IDF NO / Transformer YES disagreement,77
industrial_safety_000055,"The operator was in the center (Demag IV), performing maintenance. When transporting the hydraulic cylinder with the help of another operator the official was unbalanced coming the cylinder that carried to press his finger (Left thumb) against the pillar of support of the oven specified below (figure).",0.5156236757883995,0.6192140794681421,0.5674188776282708,0.1035904036797426,0.8651622447434584,0.5106894571067975,Near decision boundary,78
industrial_safety_000199,"At times when the worker was cleaning the long holes of the production mesh in negative, when removing the polyethylene pipe it suffers a clogging inside the drill, which product of compressed air pressure is released by ejecting detritus and fragments of rock inside the hole impacting the worker's forehead causing a cut.",0.5557807556871132,0.4866873301512573,0.5212340429191853,0.06909342553585585,0.9575319141616294,0.5106240659199794,TF-IDF YES / Transformer NO disagreement,79
industrial_safety_000194,"At level 3390 access 2 area 2; the operator of the Scissor team No. 200 was preparing to present the second mesh to continue with the support of the work; When the operator pulls the support mesh to share its length equally on both sides of the equipment, it is at this moment that from the roof of the work a rock weighs approximately 400 Kg, which falls on the support mesh and slides towards the right side spoiler, as a result of this the mesh pushes the operator who is kneeling on the floor of the platform, which generates the lesion described. The rock falling does not directly impact the operator who was in a squatting position. The operator moves away from the area walking by his own means and is supported by the assistant.",0.5134250374684033,0.6143547836241547,0.563889910546279,0.10092974615575145,0.872220178907442,0.5106098150829745,Near decision boundary,80
industrial_safety_000327,"On 01/02/2017, at 10:15 a.m., when performing the Soil activity, the collaborator Alex used a pickaxe to assist in the opening of the collection hole. As he struck the ferranta on the ground, he had a fragment of rock projected on his forehead causing a small cut. The activity was paralyzed for a few moments and it was not necessary to go to the doctor, the employee continued the activities normally.",0.5226535895022905,0.465589541717975,0.49412156561013276,0.05706404778431545,0.9882431312202655,0.5089144530265565,TF-IDF YES / Transformer NO disagreement,81
industrial_safety_000231,"Collaborator around 9:00 AM, cleaning the leaves of the return well of the 5021 borehole BRAPDD 0183 slipped on the canvas that was on the edge of the well, hitting the right side of the back against the metal structure of the mud-swathed box causing a slight excoriation. The employee was referred to the local hospital, medicated and released for the activities.",0.5091363848819642,0.4364962463276097,0.472816315604787,0.07264013855435453,0.945632631209574,0.5079269381860864,TF-IDF YES / Transformer NO disagreement,82
industrial_safety_000435,"The collaborator moved from the infrastructure office (Julio to the toilets, when the pin of the right shoe is hooked on the bra of the left shoe causing not to take the step and fall untimely, causing injury described.",0.5431149364972097,0.4817927154957087,0.5124538259964592,0.061322221001500976,0.9750923480070817,0.5069541488613907,TF-IDF YES / Transformer NO disagreement,83
industrial_safety_000217,"The clerk was cutting the excess fiberglass in a passing box and had contact with the blade of the marble saw, which cut the glove and caused a wound in his right hand.",0.47250294522961417,0.3567541602029281,0.41462855271627114,0.11574878502668606,0.8292571054325423,0.5069427622519187,High combined uncertainty,84
industrial_safety_000422,"The convoy of the locomotive 15 operated by Mr. Tito is located in hopper OP2 positioning the 1st car under the hopper, the assistant does not observe anything out of the ordinary (dry load there is no presence of water) and initiates the chute, for this, the hydraulic module of the hopper is switched on and with the controls it slightly moves the hopper handle and an untimely flow of water and mud splashes the operator generating the described injury, in addition the collaborator was 7 meters from the line of fire",0.557235916380557,0.7081196586794437,0.6326777875300004,0.15088374229888668,0.7346444249399993,0.506407552064263,High combined uncertainty,85
industrial_safety_000116,"The injured worker begins the work of presenting the support mesh cloth on the floor, making an initial cut in the mesh of a section of 0.3 m x 2.0 m for the ponchos, originating in the remaining mesh wicks (tips with prongs) protruding. When trying to make a second mesh cut, it is positioned at the edge of the remaining mesh with wicks to prevent them from curling, at which point it tries take your shear and remove the right foot of the mesh causing the mesh to roll up and embed a wick (tip with poles) through the left boot causing the injury. At the time of the accident the worker was wearing safety boots.",0.5172338304936015,0.45518855699138483,0.48621119374249316,0.06204527350221667,0.9724223874849863,0.5061295769697174,TF-IDF YES / Transformer NO disagreement,86
industrial_safety_000113,"after discharging sodium hydroxide and disconnecting the hose, the employee placed next to the demineralization suction pump, which was turned off, receiving projection from the pump sensor, causing a 1st degree burn.",0.4928352865089468,0.5668515346534101,0.5298434105811785,0.07401624814446328,0.9403131788376431,0.5060897720100652,TF-IDF NO / Transformer YES disagreement,87
industrial_safety_000175,"In plant while doing work on GEHO pump reducer N ° 1, when accompanying the rotation of the shaft of the reducer with a mixed key of 7/16 "", the wrench crown hits against the housing of the GEHO pump attributing the Union area of ​​the fifth and fourth fingers of the welder's right hand causing the injury. At the time of the accident the equipment was blocked and the employee used his leather gloves.",0.4859810888777444,0.5513802956466562,0.5186806922622003,0.06539920676891187,0.9626386154755995,0.505231975948417,TF-IDF NO / Transformer YES disagreement,88
